symbol,timeframe,strategy,category,train_bars,long_signals,short_signals,total_signals
AUDUSD,M30,EMACrossoverStrategy,trend,34559,765,765,1530
AUDUSD,M30,SupertrendStrategy,trend,34559,60,61,121
AUDUSD,M30,MACDTrendStrategy,trend,34559,1347,1346,2693
AUDUSD,M30,ADXTrendStrategy,trend,34559,854,855,1709
AUDUSD,M30,IchimokuStrategy,trend,34559,384,344,728
AUDUSD,M30,HullMATrendStrategy,trend,34559,1919,1920,3839
AUDUSD,M30,RSIExtremesStrategy,mr,34559,1055,1167,2222
AUDUSD,M30,BollingerBounceStrategy,mr,34559,1522,1555,3077
AUDUSD,M30,ZScoreMRStrategy,mr,34559,1003,1037,2040
AUDUSD,M30,StochasticReversalStrategy,mr,34559,2805,2860,5665
AUDUSD,M30,CCIReversalStrategy,mr,34559,1621,1671,3292
AUDUSD,M30,WilliamsRStrategy,mr,34559,2384,2399,4783
AUDUSD,M30,DonchianBreakoutStrategy,breakout,34559,2119,2032,4151
AUDUSD,M30,VolatilityBreakoutStrategy,breakout,34559,632,643,1275
AUDUSD,M30,MomentumBurstStrategy,breakout,34559,1100,1206,2306
AUDUSD,M30,SqueezeBreakoutStrategy,breakout,34559,681,629,1310
AUDUSD,M30,KeltnerBreakoutStrategy,breakout,34559,2506,2544,5050
AUDUSD,M30,PivotBreakoutStrategy,breakout,34559,5780,5858,11638
AUDUSD,H1,EMACrossoverStrategy,trend,17215,379,378,757
AUDUSD,H1,SupertrendStrategy,trend,17215,30,29,59
AUDUSD,H1,MACDTrendStrategy,trend,17215,675,674,1349
AUDUSD,H1,ADXTrendStrategy,trend,17215,411,418,829
AUDUSD,H1,IchimokuStrategy,trend,17215,179,177,356
AUDUSD,H1,HullMATrendStrategy,trend,17215,942,942,1884
AUDUSD,H1,RSIExtremesStrategy,mr,17215,528,608,1136
AUDUSD,H1,BollingerBounceStrategy,mr,17215,687,715,1402
AUDUSD,H1,ZScoreMRStrategy,mr,17215,477,501,978
AUDUSD,H1,StochasticReversalStrategy,mr,17215,1388,1465,2853
AUDUSD,H1,CCIReversalStrategy,mr,17215,787,851,1638
AUDUSD,H1,WilliamsRStrategy,mr,17215,1116,1186,2302
AUDUSD,H1,DonchianBreakoutStrategy,breakout,17215,1005,1031,2036
AUDUSD,H1,VolatilityBreakoutStrategy,breakout,17215,286,298,584
AUDUSD,H1,MomentumBurstStrategy,breakout,17215,1155,1280,2435
AUDUSD,H1,SqueezeBreakoutStrategy,breakout,17215,351,316,667
AUDUSD,H1,KeltnerBreakoutStrategy,breakout,17215,1243,1324,2567
AUDUSD,H1,PivotBreakoutStrategy,breakout,17215,2864,2848,5712
AUDUSD,H4,EMACrossoverStrategy,trend,4203,105,105,210
AUDUSD,H4,SupertrendStrategy,trend,4203,5,6,11
AUDUSD,H4,MACDTrendStrategy,trend,4203,182,182,364
AUDUSD,H4,ADXTrendStrategy,trend,4203,105,106,211
AUDUSD,H4,IchimokuStrategy,trend,4203,38,54,92
AUDUSD,H4,HullMATrendStrategy,trend,4203,243,244,487
AUDUSD,H4,RSIExtremesStrategy,mr,4203,138,143,281
AUDUSD,H4,BollingerBounceStrategy,mr,4203,136,158,294
AUDUSD,H4,ZScoreMRStrategy,mr,4203,112,117,229
AUDUSD,H4,StochasticReversalStrategy,mr,4203,336,357,693
AUDUSD,H4,CCIReversalStrategy,mr,4203,184,217,401
AUDUSD,H4,WilliamsRStrategy,mr,4203,266,313,579
AUDUSD,H4,DonchianBreakoutStrategy,breakout,4203,238,287,525
AUDUSD,H4,VolatilityBreakoutStrategy,breakout,4203,65,64,129
AUDUSD,H4,MomentumBurstStrategy,breakout,4203,667,715,1382
AUDUSD,H4,SqueezeBreakoutStrategy,breakout,4203,81,78,159
AUDUSD,H4,KeltnerBreakoutStrategy,breakout,4203,258,296,554
AUDUSD,H4,PivotBreakoutStrategy,breakout,4203,725,705,1430
AUDUSD,D1,EMACrossoverStrategy,trend,584,12,13,25
AUDUSD,D1,SupertrendStrategy,trend,584,0,0,0
AUDUSD,D1,MACDTrendStrategy,trend,584,25,25,50
AUDUSD,D1,ADXTrendStrategy,trend,584,10,11,21
AUDUSD,D1,IchimokuStrategy,trend,584,8,6,14
AUDUSD,D1,HullMATrendStrategy,trend,584,31,30,61
AUDUSD,D1,RSIExtremesStrategy,mr,584,19,16,35
AUDUSD,D1,BollingerBounceStrategy,mr,584,24,25,49
AUDUSD,D1,ZScoreMRStrategy,mr,584,15,16,31
AUDUSD,D1,StochasticReversalStrategy,mr,584,58,42,100
AUDUSD,D1,CCIReversalStrategy,mr,584,29,27,56
AUDUSD,D1,WilliamsRStrategy,mr,584,46,33,79
AUDUSD,D1,DonchianBreakoutStrategy,breakout,584,26,39,65
AUDUSD,D1,VolatilityBreakoutStrategy,breakout,584,5,8,13
AUDUSD,D1,MomentumBurstStrategy,breakout,584,138,140,278
AUDUSD,D1,SqueezeBreakoutStrategy,breakout,584,11,11,22
AUDUSD,D1,KeltnerBreakoutStrategy,breakout,584,19,30,49
AUDUSD,D1,PivotBreakoutStrategy,breakout,584,99,108,207
EURUSD,M30,EMACrossoverStrategy,trend,34558,770,771,1541
EURUSD,M30,SupertrendStrategy,trend,34558,70,70,140
EURUSD,M30,MACDTrendStrategy,trend,34558,1324,1324,2648
EURUSD,M30,ADXTrendStrategy,trend,34558,910,908,1818
EURUSD,M30,IchimokuStrategy,trend,34558,365,378,743
EURUSD,M30,HullMATrendStrategy,trend,34558,1921,1921,3842
EURUSD,M30,RSIExtremesStrategy,mr,34558,1109,1163,2272
EURUSD,M30,BollingerBounceStrategy,mr,34558,1670,1701,3371
EURUSD,M30,ZScoreMRStrategy,mr,34558,1060,1097,2157
EURUSD,M30,StochasticReversalStrategy,mr,34558,2805,2845,5650
EURUSD,M30,CCIReversalStrategy,mr,34558,1565,1655,3220
EURUSD,M30,WilliamsRStrategy,mr,34558,2408,2412,4820
EURUSD,M30,DonchianBreakoutStrategy,breakout,34558,2085,2069,4154
EURUSD,M30,VolatilityBreakoutStrategy,breakout,34558,773,742,1515
EURUSD,M30,MomentumBurstStrategy,breakout,34558,554,534,1088
EURUSD,M30,SqueezeBreakoutStrategy,breakout,34558,596,637,1233
EURUSD,M30,KeltnerBreakoutStrategy,breakout,34558,2658,2643,5301
EURUSD,M30,PivotBreakoutStrategy,breakout,34558,5894,5961,11855
EURUSD,H1,EMACrossoverStrategy,trend,17215,370,370,740
EURUSD,H1,SupertrendStrategy,trend,17215,44,44,88
EURUSD,H1,MACDTrendStrategy,trend,17215,680,679,1359
EURUSD,H1,ADXTrendStrategy,trend,17215,503,512,1015
EURUSD,H1,IchimokuStrategy,trend,17215,198,206,404
EURUSD,H1,HullMATrendStrategy,trend,17215,956,956,1912
EURUSD,H1,RSIExtremesStrategy,mr,17215,586,587,1173
EURUSD,H1,BollingerBounceStrategy,mr,17215,815,843,1658
EURUSD,H1,ZScoreMRStrategy,mr,17215,528,546,1074
EURUSD,H1,StochasticReversalStrategy,mr,17215,1388,1368,2756
EURUSD,H1,CCIReversalStrategy,mr,17215,783,805,1588
EURUSD,H1,WilliamsRStrategy,mr,17215,1150,1172,2322
EURUSD,H1,DonchianBreakoutStrategy,breakout,17215,975,1022,1997
EURUSD,H1,VolatilityBreakoutStrategy,breakout,17215,481,475,956
EURUSD,H1,MomentumBurstStrategy,breakout,17215,602,646,1248
EURUSD,H1,SqueezeBreakoutStrategy,breakout,17215,341,322,663
EURUSD,H1,KeltnerBreakoutStrategy,breakout,17215,1414,1452,2866
EURUSD,H1,PivotBreakoutStrategy,breakout,17215,2901,2859,5760
EURUSD,H4,EMACrossoverStrategy,trend,4203,102,103,205
EURUSD,H4,SupertrendStrategy,trend,4203,8,8,16
EURUSD,H4,MACDTrendStrategy,trend,4203,171,171,342
EURUSD,H4,ADXTrendStrategy,trend,4203,105,105,210
EURUSD,H4,IchimokuStrategy,trend,4203,43,50,93
EURUSD,H4,HullMATrendStrategy,trend,4203,229,229,458
EURUSD,H4,RSIExtremesStrategy,mr,4203,148,128,276
EURUSD,H4,BollingerBounceStrategy,mr,4203,150,160,310
EURUSD,H4,ZScoreMRStrategy,mr,4203,106,121,227
EURUSD,H4,StochasticReversalStrategy,mr,4203,348,294,642
EURUSD,H4,CCIReversalStrategy,mr,4203,196,185,381
EURUSD,H4,WilliamsRStrategy,mr,4203,275,242,517
EURUSD,H4,DonchianBreakoutStrategy,breakout,4203,238,246,484
EURUSD,H4,VolatilityBreakoutStrategy,breakout,4203,97,102,199
EURUSD,H4,MomentumBurstStrategy,breakout,4203,466,489,955
EURUSD,H4,SqueezeBreakoutStrategy,breakout,4203,94,82,176
EURUSD,H4,KeltnerBreakoutStrategy,breakout,4203,327,357,684
EURUSD,H4,PivotBreakoutStrategy,breakout,4203,710,708,1418
EURUSD,D1,EMACrossoverStrategy,trend,584,9,10,19
EURUSD,D1,SupertrendStrategy,trend,584,0,0,0
EURUSD,D1,MACDTrendStrategy,trend,584,24,24,48
EURUSD,D1,ADXTrendStrategy,trend,584,11,15,26
EURUSD,D1,IchimokuStrategy,trend,584,7,3,10
EURUSD,D1,HullMATrendStrategy,trend,584,28,28,56
EURUSD,D1,RSIExtremesStrategy,mr,584,25,22,47
EURUSD,D1,BollingerBounceStrategy,mr,584,22,27,49
EURUSD,D1,ZScoreMRStrategy,mr,584,16,20,36
EURUSD,D1,StochasticReversalStrategy,mr,584,55,51,106
EURUSD,D1,CCIReversalStrategy,mr,584,28,33,61
EURUSD,D1,WilliamsRStrategy,mr,584,45,44,89
EURUSD,D1,DonchianBreakoutStrategy,breakout,584,40,39,79
EURUSD,D1,VolatilityBreakoutStrategy,breakout,584,6,6,12
EURUSD,D1,MomentumBurstStrategy,breakout,584,138,137,275
EURUSD,D1,SqueezeBreakoutStrategy,breakout,584,13,17,30
EURUSD,D1,KeltnerBreakoutStrategy,breakout,584,35,29,64
EURUSD,D1,PivotBreakoutStrategy,breakout,584,106,101,207
GBPUSD,M30,EMACrossoverStrategy,trend,34556,774,775,1549
GBPUSD,M30,SupertrendStrategy,trend,34556,65,66,131
GBPUSD,M30,MACDTrendStrategy,trend,34556,1306,1306,2612
GBPUSD,M30,ADXTrendStrategy,trend,34556,907,878,1785
GBPUSD,M30,IchimokuStrategy,trend,34556,403,370,773
GBPUSD,M30,HullMATrendStrategy,trend,34556,1961,1961,3922
GBPUSD,M30,RSIExtremesStrategy,mr,34556,1064,1174,2238
GBPUSD,M30,BollingerBounceStrategy,mr,34556,1694,1602,3296
GBPUSD,M30,ZScoreMRStrategy,mr,34556,1071,1094,2165
GBPUSD,M30,StochasticReversalStrategy,mr,34556,2764,2890,5654
GBPUSD,M30,CCIReversalStrategy,mr,34556,1641,1677,3318
GBPUSD,M30,WilliamsRStrategy,mr,34556,2376,2489,4865
GBPUSD,M30,DonchianBreakoutStrategy,breakout,34556,2106,2048,4154
GBPUSD,M30,VolatilityBreakoutStrategy,breakout,34556,721,707,1428
GBPUSD,M30,MomentumBurstStrategy,breakout,34556,658,745,1403
GBPUSD,M30,SqueezeBreakoutStrategy,breakout,34556,653,629,1282
GBPUSD,M30,KeltnerBreakoutStrategy,breakout,34556,2429,2522,4951
GBPUSD,M30,PivotBreakoutStrategy,breakout,34556,5844,5946,11790
GBPUSD,H1,EMACrossoverStrategy,trend,17215,397,396,793
GBPUSD,H1,SupertrendStrategy,trend,17215,49,49,98
GBPUSD,H1,MACDTrendStrategy,trend,17215,673,672,1345
GBPUSD,H1,ADXTrendStrategy,trend,17215,504,485,989
GBPUSD,H1,IchimokuStrategy,trend,17215,194,194,388
GBPUSD,H1,HullMATrendStrategy,trend,17215,958,958,1916
GBPUSD,H1,RSIExtremesStrategy,mr,17215,604,608,1212
GBPUSD,H1,BollingerBounceStrategy,mr,17215,843,850,1693
GBPUSD,H1,ZScoreMRStrategy,mr,17215,538,549,1087
GBPUSD,H1,StochasticReversalStrategy,mr,17215,1382,1416,2798
GBPUSD,H1,CCIReversalStrategy,mr,17215,791,835,1626
GBPUSD,H1,WilliamsRStrategy,mr,17215,1150,1183,2333
GBPUSD,H1,DonchianBreakoutStrategy,breakout,17215,985,982,1967
GBPUSD,H1,VolatilityBreakoutStrategy,breakout,17215,458,470,928
GBPUSD,H1,MomentumBurstStrategy,breakout,17215,730,782,1512
GBPUSD,H1,SqueezeBreakoutStrategy,breakout,17215,343,333,676
GBPUSD,H1,KeltnerBreakoutStrategy,breakout,17215,1310,1336,2646
GBPUSD,H1,PivotBreakoutStrategy,breakout,17215,2872,2866,5738
GBPUSD,H4,EMACrossoverStrategy,trend,4203,86,85,171
GBPUSD,H4,SupertrendStrategy,trend,4203,10,10,20
GBPUSD,H4,MACDTrendStrategy,trend,4203,164,163,327
GBPUSD,H4,ADXTrendStrategy,trend,4203,100,94,194
GBPUSD,H4,IchimokuStrategy,trend,4203,38,52,90
GBPUSD,H4,HullMATrendStrategy,trend,4203,248,248,496
GBPUSD,H4,RSIExtremesStrategy,mr,4203,138,127,265
GBPUSD,H4,BollingerBounceStrategy,mr,4203,175,147,322
GBPUSD,H4,ZScoreMRStrategy,mr,4203,122,116,238
GBPUSD,H4,StochasticReversalStrategy,mr,4203,328,327,655
GBPUSD,H4,CCIReversalStrategy,mr,4203,208,194,402
GBPUSD,H4,WilliamsRStrategy,mr,4203,264,262,526
GBPUSD,H4,DonchianBreakoutStrategy,breakout,4203,252,237,489
GBPUSD,H4,VolatilityBreakoutStrategy,breakout,4203,81,99,180
GBPUSD,H4,MomentumBurstStrategy,breakout,4203,521,540,1061
GBPUSD,H4,SqueezeBreakoutStrategy,breakout,4203,78,77,155
GBPUSD,H4,KeltnerBreakoutStrategy,breakout,4203,331,279,610
GBPUSD,H4,PivotBreakoutStrategy,breakout,4203,692,672,1364
GBPUSD,D1,EMACrossoverStrategy,trend,584,9,10,19
GBPUSD,D1,SupertrendStrategy,trend,584,0,0,0
GBPUSD,D1,MACDTrendStrategy,trend,584,19,20,39
GBPUSD,D1,ADXTrendStrategy,trend,584,16,18,34
GBPUSD,D1,IchimokuStrategy,trend,584,5,2,7
GBPUSD,D1,HullMATrendStrategy,trend,584,30,30,60
GBPUSD,D1,RSIExtremesStrategy,mr,584,18,21,39
GBPUSD,D1,BollingerBounceStrategy,mr,584,20,18,38
GBPUSD,D1,ZScoreMRStrategy,mr,584,13,20,33
GBPUSD,D1,StochasticReversalStrategy,mr,584,49,56,105
GBPUSD,D1,CCIReversalStrategy,mr,584,33,31,64
GBPUSD,D1,WilliamsRStrategy,mr,584,40,45,85
GBPUSD,D1,DonchianBreakoutStrategy,breakout,584,46,41,87
GBPUSD,D1,VolatilityBreakoutStrategy,breakout,584,5,7,12
GBPUSD,D1,MomentumBurstStrategy,breakout,584,134,120,254
GBPUSD,D1,SqueezeBreakoutStrategy,breakout,584,15,8,23
GBPUSD,D1,KeltnerBreakoutStrategy,breakout,584,37,18,55
GBPUSD,D1,PivotBreakoutStrategy,breakout,584,101,92,193
NZDUSD,M30,EMACrossoverStrategy,trend,34524,772,772,1544
NZDUSD,M30,SupertrendStrategy,trend,34524,67,67,134
NZDUSD,M30,MACDTrendStrategy,trend,34524,1370,1370,2740
NZDUSD,M30,ADXTrendStrategy,trend,34524,836,839,1675
NZDUSD,M30,IchimokuStrategy,trend,34524,368,359,727
NZDUSD,M30,HullMATrendStrategy,trend,34524,1960,1961,3921
NZDUSD,M30,RSIExtremesStrategy,mr,34524,1114,1096,2210
NZDUSD,M30,BollingerBounceStrategy,mr,34524,1492,1455,2947
NZDUSD,M30,ZScoreMRStrategy,mr,34524,963,1018,1981
NZDUSD,M30,StochasticReversalStrategy,mr,34524,2846,2863,5709
NZDUSD,M30,CCIReversalStrategy,mr,34524,1690,1647,3337
NZDUSD,M30,WilliamsRStrategy,mr,34524,2378,2393,4771
NZDUSD,M30,DonchianBreakoutStrategy,breakout,34524,2097,1992,4089
NZDUSD,M30,VolatilityBreakoutStrategy,breakout,34524,604,588,1192
NZDUSD,M30,MomentumBurstStrategy,breakout,34524,1087,1141,2228
NZDUSD,M30,SqueezeBreakoutStrategy,breakout,34524,668,653,1321
NZDUSD,M30,KeltnerBreakoutStrategy,breakout,34524,2413,2462,4875
NZDUSD,M30,PivotBreakoutStrategy,breakout,34524,5821,5966,11787
NZDUSD,H1,EMACrossoverStrategy,trend,17202,384,383,767
NZDUSD,H1,SupertrendStrategy,trend,17202,25,25,50
NZDUSD,H1,MACDTrendStrategy,trend,17202,681,680,1361
NZDUSD,H1,ADXTrendStrategy,trend,17202,429,421,850
NZDUSD,H1,IchimokuStrategy,trend,17202,193,178,371
NZDUSD,H1,HullMATrendStrategy,trend,17202,940,940,1880
NZDUSD,H1,RSIExtremesStrategy,mr,17202,554,544,1098
NZDUSD,H1,BollingerBounceStrategy,mr,17202,695,651,1346
NZDUSD,H1,ZScoreMRStrategy,mr,17202,485,490,975
NZDUSD,H1,StochasticReversalStrategy,mr,17202,1442,1378,2820
NZDUSD,H1,CCIReversalStrategy,mr,17202,857,819,1676
NZDUSD,H1,WilliamsRStrategy,mr,17202,1142,1157,2299
NZDUSD,H1,DonchianBreakoutStrategy,breakout,17202,998,1053,2051
NZDUSD,H1,VolatilityBreakoutStrategy,breakout,17202,294,296,590
NZDUSD,H1,MomentumBurstStrategy,breakout,17202,1174,1211,2385
NZDUSD,H1,SqueezeBreakoutStrategy,breakout,17202,319,308,627
NZDUSD,H1,KeltnerBreakoutStrategy,breakout,17202,1136,1348,2484
NZDUSD,H1,PivotBreakoutStrategy,breakout,17202,2862,2977,5839
NZDUSD,H4,EMACrossoverStrategy,trend,4203,87,87,174
NZDUSD,H4,SupertrendStrategy,trend,4203,4,5,9
NZDUSD,H4,MACDTrendStrategy,trend,4203,178,177,355
NZDUSD,H4,ADXTrendStrategy,trend,4203,98,88,186
NZDUSD,H4,IchimokuStrategy,trend,4203,40,49,89
NZDUSD,H4,HullMATrendStrategy,trend,4203,229,230,459
NZDUSD,H4,RSIExtremesStrategy,mr,4203,137,141,278
NZDUSD,H4,BollingerBounceStrategy,mr,4203,147,160,307
NZDUSD,H4,ZScoreMRStrategy,mr,4203,111,107,218
NZDUSD,H4,StochasticReversalStrategy,mr,4203,350,346,696
NZDUSD,H4,CCIReversalStrategy,mr,4203,202,209,411
NZDUSD,H4,WilliamsRStrategy,mr,4203,280,301,581
NZDUSD,H4,DonchianBreakoutStrategy,breakout,4203,240,308,548
NZDUSD,H4,VolatilityBreakoutStrategy,breakout,4203,56,67,123
NZDUSD,H4,MomentumBurstStrategy,breakout,4203,684,700,1384
NZDUSD,H4,SqueezeBreakoutStrategy,breakout,4203,85,82,167
NZDUSD,H4,KeltnerBreakoutStrategy,breakout,4203,221,338,559
NZDUSD,H4,PivotBreakoutStrategy,breakout,4203,705,711,1416
NZDUSD,D1,EMACrossoverStrategy,trend,584,14,14,28
NZDUSD,D1,SupertrendStrategy,trend,584,0,0,0
NZDUSD,D1,MACDTrendStrategy,trend,584,22,21,43
NZDUSD,D1,ADXTrendStrategy,trend,584,10,11,21
NZDUSD,D1,IchimokuStrategy,trend,584,3,4,7
NZDUSD,D1,HullMATrendStrategy,trend,584,32,31,63
NZDUSD,D1,RSIExtremesStrategy,mr,584,24,26,50
NZDUSD,D1,BollingerBounceStrategy,mr,584,19,18,37
NZDUSD,D1,ZScoreMRStrategy,mr,584,12,16,28
NZDUSD,D1,StochasticReversalStrategy,mr,584,61,46,107
NZDUSD,D1,CCIReversalStrategy,mr,584,27,28,55
NZDUSD,D1,WilliamsRStrategy,mr,584,45,38,83
NZDUSD,D1,DonchianBreakoutStrategy,breakout,584,35,51,86
NZDUSD,D1,VolatilityBreakoutStrategy,breakout,584,4,8,12
NZDUSD,D1,MomentumBurstStrategy,breakout,584,131,149,280
NZDUSD,D1,SqueezeBreakoutStrategy,breakout,584,9,14,23
NZDUSD,D1,KeltnerBreakoutStrategy,breakout,584,28,38,66
NZDUSD,D1,PivotBreakoutStrategy,breakout,584,102,102,204
USDBRL,M30,EMACrossoverStrategy,trend,9739,206,205,411
USDBRL,M30,SupertrendStrategy,trend,9739,44,44,88
USDBRL,M30,MACDTrendStrategy,trend,9739,367,366,733
USDBRL,M30,ADXTrendStrategy,trend,9739,245,246,491
USDBRL,M30,IchimokuStrategy,trend,9739,103,84,187
USDBRL,M30,HullMATrendStrategy,trend,9739,537,536,1073
USDBRL,M30,RSIExtremesStrategy,mr,9739,326,298,624
USDBRL,M30,BollingerBounceStrategy,mr,9739,369,367,736
USDBRL,M30,ZScoreMRStrategy,mr,9739,245,257,502
USDBRL,M30,StochasticReversalStrategy,mr,9739,800,768,1568
USDBRL,M30,CCIReversalStrategy,mr,9739,459,438,897
USDBRL,M30,WilliamsRStrategy,mr,9739,623,603,1226
USDBRL,M30,DonchianBreakoutStrategy,breakout,9739,600,565,1165
USDBRL,M30,VolatilityBreakoutStrategy,breakout,9739,285,245,530
USDBRL,M30,MomentumBurstStrategy,breakout,9739,1283,1279,2562
USDBRL,M30,SqueezeBreakoutStrategy,breakout,9739,167,159,326
USDBRL,M30,KeltnerBreakoutStrategy,breakout,9739,1050,1040,2090
USDBRL,M30,PivotBreakoutStrategy,breakout,9739,1653,1625,3278
USDBRL,H1,EMACrossoverStrategy,trend,5102,99,99,198
USDBRL,H1,SupertrendStrategy,trend,5102,10,11,21
USDBRL,H1,MACDTrendStrategy,trend,5102,198,198,396
USDBRL,H1,ADXTrendStrategy,trend,5102,134,121,255
USDBRL,H1,IchimokuStrategy,trend,5102,50,43,93
USDBRL,H1,HullMATrendStrategy,trend,5102,276,276,552
USDBRL,H1,RSIExtremesStrategy,mr,5102,170,166,336
USDBRL,H1,BollingerBounceStrategy,mr,5102,200,184,384
USDBRL,H1,ZScoreMRStrategy,mr,5102,143,141,284
USDBRL,H1,StochasticReversalStrategy,mr,5102,429,429,858
USDBRL,H1,CCIReversalStrategy,mr,5102,242,238,480
USDBRL,H1,WilliamsRStrategy,mr,5102,310,338,648
USDBRL,H1,DonchianBreakoutStrategy,breakout,5102,334,321,655
USDBRL,H1,VolatilityBreakoutStrategy,breakout,5102,159,138,297
USDBRL,H1,MomentumBurstStrategy,breakout,5102,883,874,1757
USDBRL,H1,SqueezeBreakoutStrategy,breakout,5102,78,89,167
USDBRL,H1,KeltnerBreakoutStrategy,breakout,5102,546,537,1083
USDBRL,H1,PivotBreakoutStrategy,breakout,5102,869,897,1766
USDBRL,H4,EMACrossoverStrategy,trend,1899,46,47,93
USDBRL,H4,SupertrendStrategy,trend,1899,2,1,3
USDBRL,H4,MACDTrendStrategy,trend,1899,80,81,161
USDBRL,H4,ADXTrendStrategy,trend,1899,40,45,85
USDBRL,H4,IchimokuStrategy,trend,1899,26,17,43
USDBRL,H4,HullMATrendStrategy,trend,1899,105,105,210
USDBRL,H4,RSIExtremesStrategy,mr,1899,58,72,130
USDBRL,H4,BollingerBounceStrategy,mr,1899,48,79,127
USDBRL,H4,ZScoreMRStrategy,mr,1899,38,62,100
USDBRL,H4,StochasticReversalStrategy,mr,1899,164,186,350
USDBRL,H4,CCIReversalStrategy,mr,1899,90,104,194
USDBRL,H4,WilliamsRStrategy,mr,1899,125,154,279
USDBRL,H4,DonchianBreakoutStrategy,breakout,1899,151,108,259
USDBRL,H4,VolatilityBreakoutStrategy,breakout,1899,49,39,88
USDBRL,H4,MomentumBurstStrategy,breakout,1899,439,368,807
USDBRL,H4,SqueezeBreakoutStrategy,breakout,1899,40,33,73
USDBRL,H4,KeltnerBreakoutStrategy,breakout,1899,184,161,345
USDBRL,H4,PivotBreakoutStrategy,breakout,1899,388,374,762
USDBRL,D1,EMACrossoverStrategy,trend,543,17,16,33
USDBRL,D1,SupertrendStrategy,trend,543,0,0,0
USDBRL,D1,MACDTrendStrategy,trend,543,24,24,48
USDBRL,D1,ADXTrendStrategy,trend,543,11,12,23
USDBRL,D1,IchimokuStrategy,trend,543,9,6,15
USDBRL,D1,HullMATrendStrategy,trend,543,31,31,62
USDBRL,D1,RSIExtremesStrategy,mr,543,13,15,28
USDBRL,D1,BollingerBounceStrategy,mr,543,15,32,47
USDBRL,D1,ZScoreMRStrategy,mr,543,8,22,30
USDBRL,D1,StochasticReversalStrategy,mr,543,42,56,98
USDBRL,D1,CCIReversalStrategy,mr,543,25,36,61
USDBRL,D1,WilliamsRStrategy,mr,543,39,45,84
USDBRL,D1,DonchianBreakoutStrategy,breakout,543,39,20,59
USDBRL,D1,VolatilityBreakoutStrategy,breakout,543,15,5,20
USDBRL,D1,MomentumBurstStrategy,breakout,543,156,113,269
USDBRL,D1,SqueezeBreakoutStrategy,breakout,543,10,6,16
USDBRL,D1,KeltnerBreakoutStrategy,breakout,543,48,14,62
USDBRL,D1,PivotBreakoutStrategy,breakout,543,107,104,211
USDCAD,M30,EMACrossoverStrategy,trend,34555,775,775,1550
USDCAD,M30,SupertrendStrategy,trend,34555,52,53,105
USDCAD,M30,MACDTrendStrategy,trend,34555,1366,1365,2731
USDCAD,M30,ADXTrendStrategy,trend,34555,857,854,1711
USDCAD,M30,IchimokuStrategy,trend,34555,396,362,758
USDCAD,M30,HullMATrendStrategy,trend,34555,1953,1952,3905
USDCAD,M30,RSIExtremesStrategy,mr,34555,1139,1055,2194
USDCAD,M30,BollingerBounceStrategy,mr,34555,1585,1652,3237
USDCAD,M30,ZScoreMRStrategy,mr,34555,1036,1066,2102
USDCAD,M30,StochasticReversalStrategy,mr,34555,2981,2739,5720
USDCAD,M30,CCIReversalStrategy,mr,34555,1679,1634,3313
USDCAD,M30,WilliamsRStrategy,mr,34555,2493,2358,4851
USDCAD,M30,DonchianBreakoutStrategy,breakout,34555,2196,2163,4359
USDCAD,M30,VolatilityBreakoutStrategy,breakout,34555,694,672,1366
USDCAD,M30,MomentumBurstStrategy,breakout,34555,351,255,606
USDCAD,M30,SqueezeBreakoutStrategy,breakout,34555,629,649,1278
USDCAD,M30,KeltnerBreakoutStrategy,breakout,34555,2520,2566,5086
USDCAD,M30,PivotBreakoutStrategy,breakout,34555,5912,5942,11854
USDCAD,H1,EMACrossoverStrategy,trend,17215,388,388,776
USDCAD,H1,SupertrendStrategy,trend,17215,36,36,72
USDCAD,H1,MACDTrendStrategy,trend,17215,689,690,1379
USDCAD,H1,ADXTrendStrategy,trend,17215,446,453,899
USDCAD,H1,IchimokuStrategy,trend,17215,214,189,403
USDCAD,H1,HullMATrendStrategy,trend,17215,978,978,1956
USDCAD,H1,RSIExtremesStrategy,mr,17215,570,547,1117
USDCAD,H1,BollingerBounceStrategy,mr,17215,758,868,1626
USDCAD,H1,ZScoreMRStrategy,mr,17215,503,552,1055
USDCAD,H1,StochasticReversalStrategy,mr,17215,1438,1429,2867
USDCAD,H1,CCIReversalStrategy,mr,17215,831,815,1646
USDCAD,H1,WilliamsRStrategy,mr,17215,1193,1179,2372
USDCAD,H1,DonchianBreakoutStrategy,breakout,17215,1054,1046,2100
USDCAD,H1,VolatilityBreakoutStrategy,breakout,17215,409,389,798
USDCAD,H1,MomentumBurstStrategy,breakout,17215,427,381,808
USDCAD,H1,SqueezeBreakoutStrategy,breakout,17215,349,327,676
USDCAD,H1,KeltnerBreakoutStrategy,breakout,17215,1417,1347,2764
USDCAD,H1,PivotBreakoutStrategy,breakout,17215,2890,2887,5777
USDCAD,H4,EMACrossoverStrategy,trend,4203,99,98,197
USDCAD,H4,SupertrendStrategy,trend,4203,8,7,15
USDCAD,H4,MACDTrendStrategy,trend,4203,181,181,362
USDCAD,H4,ADXTrendStrategy,trend,4203,94,109,203
USDCAD,H4,IchimokuStrategy,trend,4203,54,41,95
USDCAD,H4,HullMATrendStrategy,trend,4203,237,238,475
USDCAD,H4,RSIExtremesStrategy,mr,4203,125,140,265
